id,f_1_odd,f_2_odd,fight_round,event_city,event_state,f_1_gender,f_2_gender,f_1_weight_class,f_2_weight_class,f_1_fighter_stance,f_2_fighter_stance,f_1_prev_result,f_2_prev_result,age_diff,height_diff,weight_diff,win_ratio_diff,prev_win_streak_continuous_diff,prev_loss_streak_continuous_diff,avg_total_strike_succ_ratio_diff,avg_sig_strikes_succ_ratio_diff,avg_submission_ratio_diff,avg_reversal_ratio_diff,avg_head_strikes_succ_ratio_diff,avg_body_strikes_succ_ratio_diff,avg_leg_strikes_succ_ratio_diff,avg_distance_strikes_succ_ratio_diff,avg_clinch_strikes_succ_ratio_diff,avg_ground_strikes_succ_ratio_diff,label
85,,,3,Las Vegas,Nevada,M,M,Heavyweight,Heavyweight,Southpaw,Orthodox,Submission,KO/TKO,-3.879999999999999,0.0,29.0,0.5714285714285714,1,0,-0.09865105243256511,-0.059464581852641585,0.1428571428571429,0.0,-0.17709859584859583,-0.7008547008547008,0.4375,0.07797619047619048,-0.6,-0.6333333333333333,1
86,,,3,Las Vegas,Nevada,M,M,Light Heavyweight,Light Heavyweight,Orthodox,Orthodox,Submission,KO/TKO,0.00999999999999801,-7.6200000000000045,-20.0,0.30000000000000004,1,0,-0.1574333999333999,0.24597972972972976,0.8,0.0,0.3974358974358974,0.13749999999999996,0.3295454545454546,0.21249999999999997,0.8452380952380952,0.8123167155425219,1
87,,,3,Las Vegas,Nevada,M,M,Middleweight,Middleweight,Southpaw,Orthodox,Decision,KO/TKO,-2.1900000000000013,5.079999999999984,15.0,0.11111111111111116,2,-1,0.06566981398080152,0.1295242150536124,-0.5555555555555556,0.2222222222222222,0.2342494402916398,0.019606782106782128,-0.02356150793650791,-0.06111362107567042,0.05965909090909094,-0.11268248659553004,1
88,,,5,Las Vegas,Nevada,M,M,Welterweight,Welterweight,Switch,Orthodox,KO/TKO,,1.870000000000001,5.079999999999984,2.0,0.75,1,0,0.7866434378629501,0.702548347709638,0.25,0.0,0.5341448674782008,1.0,0.0,0.16049382716049382,0.7,0.7238889913332104,1
89,,,3,Las Vegas,Nevada,M,M,Heavyweight,Heavyweight,Orthodox,Orthodox,KO/TKO,KO/TKO,4.759999999999998,-5.0800000000000125,1.0,0.16666666666666663,0,2,-0.09029274706332269,-0.0868095018161909,-1.0,0.0,-0.11723716052232541,1.0,-0.1307331557331557,-0.3144048101278585,0.22925170068027212,0.3611111111111111,1
90,,,5,Las Vegas,Nevada,M,M,Heavyweight,Heavyweight,Orthodox,Orthodox,KO/TKO,KO/TKO,-14.400000000000002,5.0800000000000125,45.0,-0.25,-5,-7,-0.141534104486309,-0.12422894593257205,0.1785714285714286,0.0,-0.16976703072031296,-0.03888888888888897,0.01851851851851849,-0.11543522267206474,-0.10862099856665075,-0.02839615110413074,1
91,,,3,Bossier City,Louisiana,M,M,Welterweight,Welterweight,Southpaw,Southpaw,,,-1.2800000000000011,7.6200000000000045,15.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
92,,,3,Bossier City,Louisiana,M,M,Middleweight,Middleweight,Orthodox,Orthodox,,KO/TKO,6.440000000000001,0.0,0.0,-1.0,-1,-1,-0.5932203389830508,-0.1724137931034483,0.0,0.0,-0.1724137931034483,0.0,0.0,-0.13636363636363635,-0.5,-0.2,1
93,,,3,Bossier City,Louisiana,M,M,Lightweight,Lightweight,Southpaw,Southpaw,KO/TKO,Decision,1.3999999999999986,-5.079999999999984,0.0,0.3333333333333333,0,1,-0.44928254507693766,-0.3209778961089387,0.0,-2.0,-0.160515873015873,-0.19999999999999996,-0.17307692307692313,-0.021045122168717678,-0.65,-0.19999999999999996,1
94,,,3,Bossier City,Louisiana,M,M,Middleweight,Middleweight,Orthodox,Orthodox,Decision,Decision,0.2099999999999973,0.0,-13.0,0.5,0,1,0.468059659490643,0.2805958132045089,1.0,1.0,0.23394936055514137,0.6,0.09090909090909094,0.027034559643255296,0.7037037037037037,0.6868131868131868,1
95,,,3,Bossier City,Louisiana,M,M,Lightweight,Lightweight,Orthodox,Southpaw,Decision,,-8.529999999999998,7.6200000000000045,0.0,0.75,0,1,0.8324686940966011,0.6994287634408602,0.5,0.0,0.6341791979949875,0.9047619047619048,0.9,0.34375,0.9166666666666666,0.8495670995670995,1
96,,,3,Bossier City,Louisiana,M,M,Heavyweight,Heavyweight,Orthodox,Orthodox,KO/TKO,KO/TKO,-7.460000000000004,12.699999999999989,40.0,0.4,3,0,0.10862689393401748,0.08707132056464073,-0.6000000000000001,0.2666666666666666,0.11843074787459751,0.09777777777777774,0.23807017543859643,-0.1389039387684899,0.16666666666666663,-0.039770430475014495,1
97,,,5,Bossier City,Louisiana,M,M,Middleweight,Middleweight,Orthodox,Southpaw,KO/TKO,KO/TKO,3.799999999999997,5.0800000000000125,-2.0,-0.33333333333333337,-3,-4,-0.13638715891389686,0.0017336176150766214,0.3333333333333333,-0.25,-0.0031064949543211373,0.19393939393939397,0.2857142857142857,0.23472222222222225,-0.2607323232323232,-0.0061940665487575375,1
98,,,3,Las Vegas,Nevada,M,M,Lightweight,Lightweight,Southpaw,Switch,Decision,,-4.810000000000002,-10.159999999999997,0.0,0.0,0,2,0.7662337662337663,0.6040372670807453,0.5,1.0,0.4007936507936508,0.875,1.0,0.39285714285714285,0.8181818181818181,0.75,1
99,,,3,Las Vegas,Nevada,M,M,Middleweight,Middleweight,Orthodox,Orthodox,Submission,,6.530000000000001,5.079999999999984,0.0,0.5,0,1,0.36666666666666664,0.3125,0.5,0.0,0.5714285714285714,1.0,0.0,0.0,0.0,0.625,1
100,,,3,Las Vegas,Nevada,M,M,Welterweight,Welterweight,Southpaw,Orthodox,Decision,Decision,-8.84,0.0,0.0,1.0,1,0,-0.3428911205073996,0.30718954248366015,-3.0,-1.0,0.2684509326845093,0.8181818181818182,0.6,0.24405506883604508,0.5121951219512195,0.5,1
101,,,3,Las Vegas,Nevada,M,M,Welterweight,Welterweight,Orthodox,Orthodox,,,3.0799999999999983,2.539999999999992,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
102,,,3,Las Vegas,Nevada,M,M,Welterweight,Welterweight,Orthodox,Orthodox,,,-1.0199999999999996,2.5400000000000205,15.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
103,,,3,Las Vegas,Nevada,M,M,Light Heavyweight,Light Heavyweight,Orthodox,Southpaw,Decision,KO/TKO,7.290000000000003,5.0800000000000125,20.0,0.023809523809523725,3,-2,-0.06661695960435454,-0.09354421479685382,-0.5,0.14285714285714285,-0.1810749661611461,-0.5,0.6313492063492063,-0.2041883648266627,0.15494227994227994,0.022053872053871992,1
104,,,3,London,England,M,M,Light Heavyweight,Light Heavyweight,Orthodox,Orthodox,TKO - Doctor's Stoppage,,-1.6900000000000013,2.539999999999992,-20.0,0.8333333333333334,2,0,0.6222777222777223,0.6176433645183645,1.5,0.0,0.6846153846153846,0.6433333333333333,0.9545454545454546,0.5,0.8095238095238095,0.8193222548061257,1
105,,,3,London,England,M,M,Light Heavyweight,Light Heavyweight,Orthodox,Orthodox,Decision,TKO - Doctor's Stoppage,-4.559999999999999,-5.0800000000000125,0.0,0.16666666666666669,0,1,0.11755083243847286,0.11421568627450979,2.8333333333333335,0.0,0.18162393162393164,0.33333333333333337,0.08333333333333326,-0.225,0.33333333333333337,0.8,1
106,,,3,London,England,M,M,Light Heavyweight,Light Heavyweight,Orthodox,Orthodox,,,-1.9699999999999989,-7.6200000000000045,-20.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
107,,,3,London,England,M,M,Lightweight,Lightweight,Orthodox,Orthodox,,,-2.16,5.079999999999984,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
108,,,3,London,England,M,M,Middleweight,Middleweight,Southpaw,Orthodox,,Submission,-0.9899999999999949,15.240000000000009,0.0,-0.5,-1,-1,-0.6659630337654997,-0.37860018403496665,-0.8333333333333334,0.0,-0.3482182146786107,-0.6666666666666666,-1.0,-0.3138422035480859,-0.8392857142857143,-0.6666666666666666,1
109,,,3,London,England,M,M,Heavyweight,Heavyweight,Orthodox,Southpaw,Decision,Submission,12.550000000000004,-10.159999999999997,-39.0,-0.33333333333333337,0,-2,0.1659412179248022,0.0059748994175224945,-0.6666666666666667,0.3333333333333333,0.28452380952380957,-0.19999999999999996,-1.0,-0.41369047619047616,0.7571428571428571,0.6770833333333334,1
110,,,5,London,England,M,M,Welterweight,Welterweight,Switch,Orthodox,KO/TKO,KO/TKO,2.849999999999998,0.0,0.0,0.30000000000000004,2,0,0.03472678802785689,0.14119034546592946,-1.3,-0.5,0.14445785695785696,0.0,-0.9444444444444444,-0.014153439153439196,0.27222222222222225,0.11577785973323496,1
111,,,3,Uncasville,Connecticut,M,M,Welterweight,Welterweight,Orthodox,Orthodox,Decision,Decision,5.66,-10.160000000000025,-30.0,0.0,1,-1,0.20159759687029666,0.1597826086956522,0.0,0.0,0.12852713178294572,0.33333333333333337,1.0,0.0,-0.08333333333333326,0.2055555555555556,1
112,,,3,Uncasville,Connecticut,M,M,Middleweight,Middleweight,Southpaw,Orthodox,Submission,KO/TKO,0.6600000000000001,0.0,0.0,-0.19999999999999996,-1,0,-0.04810321884864399,-0.019532637237804407,-7.8,0.4,-0.024967351489090572,0.16287878787878796,0.08531746031746024,-0.35777777777777775,0.2301812770562771,-0.03615585787210507,1
113,,,3,Uncasville,Connecticut,M,M,Middleweight,Middleweight,Orthodox,Orthodox,KO/TKO,KO/TKO,-1.7100000000000009,-2.5400000000000205,0.0,0.0,1,0,0.10590891235411348,0.14503196213341135,-1.0,0.0,0.2082578597729881,-0.22962962962962963,-0.08730158730158732,0.07757129630379445,-0.014947089947089931,0.12293181858399249,1
114,,,3,Uncasville,Connecticut,M,M,Heavyweight,Heavyweight,Orthodox,Orthodox,KO/TKO,KO/TKO,-2.5500000000000007,22.860000000000014,24.0,-0.7,-1,0,0.2627732126167307,0.10518441244043258,0.0,0.0,0.20733162628827467,-1.0,0.15099317349317354,0.13426346302579878,0.42440476190476195,0.05065359477124182,1
115,,,3,Uncasville,Connecticut,M,M,Lightweight,Lightweight,Southpaw,Orthodox,Decision,Decision,1.3999999999999986,-5.079999999999984,0.0,0.0,0,-1,-0.3581601822509479,-0.01450089102580332,0.25,0.5,-0.0832610017691287,-0.2666666666666666,0.8512820512820513,0.08471982137712478,-0.20238095238095238,0.22878787878787887,1
116,,,3,Uncasville,Connecticut,M,M,Lightweight,Lightweight,Orthodox,Orthodox,KO/TKO,Submission,-4.530000000000001,7.6200000000000045,-15.0,0.13333333333333341,-1,-2,0.1815609224761513,0.30569147013644166,-2.6,-0.6666666666666666,0.33766743247006403,0.02857142857142858,0.050000000000000044,0.10156641604010025,0.17559523809523814,0.1566378066378067,1
117,,,3,Uncasville,Connecticut,M,M,Heavyweight,Heavyweight,Orthodox,Orthodox,,,2.6899999999999977,12.699999999999989,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
118,,,5,Uncasville,Connecticut,M,M,Heavyweight,Heavyweight,Orthodox,Orthodox,KO/TKO,KO/TKO,-14.169999999999998,7.6200000000000045,60.0,0.125,4,0,-0.08965243671789669,-0.163232247695408,0.5,0.5,-0.17112553878083836,-0.08981481481481479,-0.1250000000000001,-0.06999662618083671,0.039423076923076894,-0.10084354251996663,1
119,,,3,Las Vegas,Nevada,M,M,Middleweight,Middleweight,Orthodox,Southpaw,Decision,KO/TKO,-11.430000000000003,-7.6200000000000045,0.0,0.0,0,-1,0.052631578947368474,-0.10062893081761004,0.0,0.0,-0.1333333333333333,0.6666666666666666,1.0,0.0714285714285714,0.6363636363636364,-0.2142857142857143,1
120,,,3,Las Vegas,Nevada,M,M,Heavyweight,Heavyweight,Orthodox,Orthodox,Decision,,7.189999999999998,-7.6200000000000045,0.0,0.5,0,1,0.780722652372444,0.4974489795918367,0.0,0.0,0.39114832535885163,0.7916666666666667,1.0,0.3611111111111111,0.9230769230769231,0.6,1
121,,,3,Las Vegas,Nevada,M,M,Heavyweight,Heavyweight,Orthodox,Orthodox,KO/TKO,KO/TKO,-12.250000000000004,10.159999999999997,15.0,-0.4166666666666667,-3,-1,-0.3114689004565886,-0.1856127479078299,0.41666666666666663,-0.5,-0.2991854636591479,0.1333333333333333,-0.1376811594202898,0.3328044573800092,-0.48095238095238096,-0.6983024691358025,1
122,,,3,Las Vegas,Nevada,M,M,Welterweight,Welterweight,Southpaw,Orthodox,KO/TKO,Submission,-5.109999999999999,2.539999999999992,0.0,1.0,2,0,0.04917521994134899,0.22175536881419244,0.0,0.0,0.26157589369268197,0.28409090909090917,-0.15000000000000002,0.04508611955420466,0.3444127783669141,0.5357142857142857,1
123,,,3,Las Vegas,Nevada,M,M,Welterweight,Welterweight,Orthodox,Orthodox,KO/TKO,Submission,-5.609999999999999,0.0,0.0,-0.6,-1,1,0.006473289518031722,-0.09734432234432233,0.3999999999999999,0.6,0.05968253968253967,0.0,0.9444444444444444,-0.2324404761904762,-0.6041666666666667,0.7222222222222222,1
124,,,5,Las Vegas,Nevada,M,M,Welterweight,Welterweight,Switch,Southpaw,KO/TKO,Decision,-7.98,0.0,0.0,0.33333333333333337,2,-1,-0.034904527356013904,0.2597792089671957,0.3333333333333333,0.0,0.21153087653087654,0.23611111111111116,-1.0,-0.27968714055670585,-0.15000000000000002,0.25485701625175383,1
125,,,3,Las Vegas,Nevada,M,M,Light Heavyweight,Light Heavyweight,Orthodox,Orthodox,Decision,Decision,5.720000000000002,2.5400000000000205,0.0,0.20833333333333337,5,-1,-0.2334393781425379,-0.040531635148231715,-2.3333333333333335,0.125,-0.06774729504889859,-0.4693877551020408,-0.139532227032227,0.07758618867862144,-0.28125,0.130988455988456,1
126,,,5,Las Vegas,Nevada,M,M,Light Heavyweight,Light Heavyweight,Orthodox,Orthodox,Decision,Submission,-10.96,5.0800000000000125,0.0,-0.033333333333333326,4,-1,0.03393954260069543,0.09364758711920718,-0.8,0.0,0.10834614345359339,-0.2091666666666666,0.0,0.3231298133629362,-0.5415451895043732,-0.1969855540144202,1
127,,,3,Atlantic City,New Jersey,M,M,Lightweight,Lightweight,Southpaw,Southpaw,KO/TKO,,-0.5,0.0,0.0,0.3333333333333333,1,0,0.733044733044733,0.6249137336093857,0.3333333333333333,0.6666666666666666,0.43386243386243384,0.875,1.0,0.5396825396825397,0.8181818181818181,0.6111111111111112,1
128,,,3,Atlantic City,New Jersey,M,M,Heavyweight,Heavyweight,Orthodox,Orthodox,KO/TKO,KO/TKO,2.2799999999999976,20.319999999999993,27.0,0.5,1,0,0.05304523063143757,0.059065566884331844,0.0,-1.0,0.014308176100628955,1.0,0.75,0.19912280701754387,0.5,0.06965944272445818,1
129,,,3,Atlantic City,New Jersey,M,M,Lightweight,Lightweight,Orthodox,Orthodox,Decision,Decision,-2.3200000000000003,7.6200000000000045,-15.0,-0.16666666666666669,0,1,0.21770040651784262,0.0866737274619993,-1.1666666666666667,-0.5,0.21149626517273573,-0.43333333333333335,-0.6666666666666666,0.12508354218880532,-0.04404761904761911,-0.10952380952380947,1
130,,,3,Atlantic City,New Jersey,M,M,Heavyweight,Heavyweight,Orthodox,Orthodox,KO/TKO,KO/TKO,3.330000000000002,-2.539999999999992,-36.0,0.030303030303030276,1,0,0.37336362098789244,0.19889986783391211,0.0,0.0,0.26354566116175293,-0.19444444444444442,0.13726652135743045,-0.13720156559944222,0.306456043956044,0.33888888888888885,1
131,,,3,Atlantic City,New Jersey,M,M,Middleweight,Middleweight,Southpaw,Orthodox,Decision,KO/TKO,5.920000000000002,7.6200000000000045,15.0,0.08333333333333337,-1,-2,0.021604485401554907,-0.07837904512610472,-0.33333333333333337,-0.16666666666666669,-0.08770106702326902,-0.003030303030302939,0.09523809523809523,-0.22060865491098053,0.03758417508417511,-0.12226459869480466,1
132,,,5,Atlantic City,New Jersey,M,M,Heavyweight,Heavyweight,Orthodox,Orthodox,KO/TKO,KO/TKO,1.4499999999999993,10.159999999999997,0.0,0.0,-4,-5,-0.1032418863383271,0.0620472961436882,-1.0,-0.4,0.06914691265793449,-0.002913165266106521,0.02020202020202022,0.33588219929476293,-0.05338983050847457,-0.6678563179107644,1
133,,,3,Miami,Florida,M,M,Middleweight,Middleweight,Orthodox,Southpaw,,Submission,-12.249999999999996,-5.0800000000000125,0.0,-0.5,0,0,-0.6754385964912281,-0.6397849462365591,-1.5,-0.5,-0.6397849462365591,0.0,0.0,-0.5,0.0,-0.6950000000000001,1
134,,,3,Miami,Florida,M,M,Lightweight,Lightweight,Orthodox,Orthodox,,,5.25,-2.5400000000000205,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
135,,,3,Miami,Florida,M,M,Lightweight,Lightweight,Orthodox,Orthodox,,Submission,-0.41000000000000014,2.5400000000000205,15.0,-1.0,-1,-1,-0.4594594594594595,-0.3103448275862069,-3.0,0.0,-0.38095238095238093,0.0,-0.14285714285714285,-0.16666666666666666,0.0,-0.6666666666666666,1
136,,,3,Miami,Florida,M,M,Light Heavyweight,Light Heavyweight,Southpaw,Orthodox,,Decision,-3.6499999999999986,2.539999999999992,0.0,-0.8571428571428571,-3,-3,-0.6496187042770893,-0.6314494144851288,-1.2857142857142858,0.0,-0.6808414590104731,-0.6882850241545894,-0.8636363636363636,-0.5396825396825397,-0.8028083028083028,-0.7888337963677522,1
137,,,3,Miami,Florida,M,M,Heavyweight,Heavyweight,Orthodox,Orthodox,KO/TKO,,-7.330000000000002,7.6200000000000045,25.0,0.0,0,1,0.4,0.4,0.0,0.0,0.35,1.0,1.0,0.3870967741935484,0.6666666666666666,0.0,1
138,,,3,Miami,Florida,M,M,Welterweight,Welterweight,Orthodox,Orthodox,,,8.400000000000002,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
139,,,3,Miami,Florida,M,M,Welterweight,Welterweight,Orthodox,Southpaw,Submission,KO/TKO,11.200000000000003,-5.0800000000000125,0.0,-0.5,-3,-2,0.20617755900013968,0.076044761338879,0.5,0.0,-0.24812130286582842,0.09090909090909083,0.4,0.15985590453675558,0.3743372216330859,-0.5238095238095238,1
140,,,5,Miami,Florida,M,M,Welterweight,Welterweight,Switch,Orthodox,TKO - Doctor's Stoppage,TKO - Doctor's Stoppage,-0.18999999999999773,7.6200000000000045,15.0,-0.1428571428571429,1,-3,-0.11513341269720778,-0.03738621915365914,0.2857142857142857,0.0,-0.12177982511315844,-0.011904761904761862,0.0,0.05246913580246915,-0.06666666666666676,-0.10155519893113818,1
141,,,3,Las Vegas,Nevada,M,M,Heavyweight,Heavyweight,Orthodox,Orthodox,Decision,KO/TKO,-9.240000000000002,-2.5400000000000205,8.0,0.25000000000000006,0,2,0.06841301900568952,0.09665727805731245,-0.3333333333333333,0.0,0.018883390658305382,0.5,0.12417235542235538,0.10237539638923937,0.44219576719576714,0.3611111111111111,1
142,,,3,Las Vegas,Nevada,M,M,Middleweight,Middleweight,Orthodox,Southpaw,,Decision,-4.159999999999997,-5.079999999999984,0.0,-0.8571428571428571,-2,-2,-0.7476518079793449,-0.5241045669091468,-0.42857142857142855,-0.42857142857142855,-0.44904738345230255,-0.7196969696969697,-0.8095238095238095,-0.20353143841515933,-0.7142311270600744,-0.6241743872342107,1
143,,,3,Las Vegas,Nevada,M,M,Lightweight,Lightweight,Southpaw,Orthodox,Submission,,-9.309999999999999,5.079999999999984,0.0,0.5,2,0,0.7028843249773482,0.6014978002070394,0.5,0.5,0.4247118938899761,0.8910256410256411,1.0,0.5191686844229217,0.7954545454545454,0.5737179487179487,1
144,,,3,Las Vegas,Nevada,M,M,Heavyweight,Heavyweight,Southpaw,Orthodox,Submission,,0.1999999999999993,-17.78,4.0,0.75,1,0,0.453030303030303,0.4238095238095238,1.75,0.0,0.19583333333333333,0.875,1.0,0.3988095238095238,1.0,0.0,1
145,,,3,Las Vegas,Nevada,M,M,Light Heavyweight,Light Heavyweight,Southpaw,Orthodox,Decision,,-5.820000000000004,7.6200000000000045,0.0,0.7142857142857143,0,1,0.5967503924646782,0.5435955328196708,0.42857142857142855,0.0,0.5210486352727732,0.5,0.8888888888888888,0.5323026646556058,0.6486742424242424,0.7402777777777778,1
146,,,5,Las Vegas,Nevada,M,M,Light Heavyweight,Light Heavyweight,Orthodox,Orthodox,KO/TKO,KO/TKO,6.489999999999995,-2.5400000000000205,0.0,-0.11111111111111105,-7,-5,0.3115763160089694,0.27683846920180993,0.4444444444444444,0.0,0.3600998480194535,0.36924603174603177,0.2839766714766715,-0.03347983279625738,0.13381410256410253,-0.08172894065448033,1
147,,,3,Las Vegas,Nevada,M,M,Lightweight,Lightweight,Orthodox,Southpaw,Decision,Decision,0.6900000000000013,-2.5400000000000205,0.0,0.4,-1,-2,0.2596648453081475,0.06312245195107746,8.8,-0.4,0.05985313460957359,0.1777777777777778,0.16153846153846152,0.1140070886347343,0.1430555555555555,-0.7144963144963145,1
148,,,3,Las Vegas,Nevada,M,M,Welterweight,Welterweight,Southpaw,Orthodox,,,-0.870000000000001,7.619999999999976,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
149,,,3,Las Vegas,Nevada,M,M,Lightweight,Lightweight,Orthodox,Orthodox,,,0.4400000000000013,2.5400000000000205,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
150,,,3,Las Vegas,Nevada,M,M,Welterweight,Welterweight,Orthodox,Orthodox,,Decision,-13.139999999999997,0.0,0.0,-1.0,-1,-1,-0.6079545454545454,-0.48,0.0,0.0,-0.4380952380952381,-0.6666666666666666,-1.0,-0.39285714285714285,-0.4117647058823529,-0.6857142857142857,1
151,,,3,Las Vegas,Nevada,M,M,Light Heavyweight,Light Heavyweight,Southpaw,Orthodox,KO/TKO,,7.84,0.0,0.0,1.0,1,0,0.42105263157894735,0.42105263157894735,0.0,0.0,0.38235294117647056,1.0,0.6666666666666666,0.42105263157894735,0.0,0.0,1
152,,,3,Las Vegas,Nevada,M,M,Middleweight,Middleweight,Orthodox,Orthodox,,KO/TKO,7.810000000000002,2.539999999999992,0.0,-1.0,-1,-1,-0.7916666666666666,-0.8,0.0,0.0,-0.7894736842105263,0.0,-1.0,-1.0,0.0,-0.7894736842105263,1
153,,,5,Las Vegas,Nevada,M,M,Heavyweight,Heavyweight,Orthodox,Orthodox,KO/TKO,KO/TKO,0.7099999999999973,-5.0800000000000125,0.0,0.33333333333333337,0,-2,0.12087438423645314,0.1755638157779143,0.0,0.0,0.16433530039605881,-0.11764705882352944,0.20454545454545459,0.18857762686285606,0.2966101694915254,0.2007110536522302,1
154,,,3,Las Vegas,Nevada,M,M,Heavyweight,Heavyweight,Orthodox,Orthodox,KO/TKO,Decision,-8.09,7.6200000000000045,35.0,-0.25,-1,-2,-0.31446811909832467,-0.12873461125340824,0.5,0.0,-0.19729626468510308,0.27083333333333326,-0.03183229813664601,0.26464843683010064,-0.3936813186813187,-0.8,1
155,,,5,Las Vegas,Nevada,M,M,Light Heavyweight,Light Heavyweight,Orthodox,Orthodox,KO/TKO,KO/TKO,11.599999999999998,-5.0800000000000125,0.0,-0.018181818181818188,-5,-6,0.0560358943245699,0.11430518887425167,0.2272727272727273,0.1,0.11942201523646923,0.08148148148148149,-0.02777777777777779,-0.062286593818784874,0.36478610675039247,0.046713646862630576,1
156,,,3,Uncasville,Connecticut,M,M,Lightweight,Lightweight,Southpaw,Orthodox,Decision,,2.289999999999999,2.539999999999992,0.0,0.6,3,0,0.706611257450233,0.5861982401656315,1.0,0.6,0.41669259203505776,0.8766025641025641,0.9,0.45819209039548026,0.8024732620320856,0.5478632478632479,1
157,,,3,Uncasville,Connecticut,M,M,Heavyweight,Heavyweight,Orthodox,Orthodox,TKO - Doctor's Stoppage,KO/TKO,3.3000000000000007,-7.6200000000000045,-24.0,-0.21794871794871795,1,0,-0.3232877704135897,-0.2197325793950815,-1.0,-0.3333333333333333,-0.3066437735750726,0.19365079365079363,-0.06700329584944964,0.04535722945705212,-0.2236147186147186,-0.2690467941012406,1
158,,,3,Uncasville,Connecticut,M,M,Welterweight,Welterweight,Southpaw,Orthodox,Submission,Decision,-7.59,0.0,0.0,0.75,0,1,-0.36453930912540966,-0.1612002376708258,-1.0,0.0,0.37927279533118946,-0.11188811188811187,0.8,-0.3615585950692333,0.6671085189112761,0.5178571428571428,1
159,,,3,Uncasville,Connecticut,M,M,Middleweight,Middleweight,Orthodox,Orthodox,KO/TKO,Decision,5.179999999999996,7.6200000000000045,15.0,0.15000000000000002,0,1,-0.10109179975922977,0.0038496610875072834,0.725,-0.4,0.08781637270352316,-0.07075569358178058,0.21969696969696972,0.12213064713064709,0.1555972816477018,0.027298547990398547,1
